PassengerId,Age,SibSp,Parch,Fare,Pclass_1,Pclass_2,Pclass_3,Name_Master,Name_Miss,Name_Mr,Name_Mrs,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
874,1.1918227885146426,-0.47454519624983954,-0.4736736092984604,-0.46720946885967163,0,0,1,0,0,1,0,0,1,0,0,1
875,-0.11704877767623337,0.4327933656785018,-0.4736736092984604,-0.16518916106092355,0,1,0,0,0,0,1,1,0,1,0,0
876,-1.0125924808594644,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,0,1,0,1,0,0,1,0,1,0,0
877,-0.6681525950197601,-0.47454519624983954,-0.4736736092984604,-0.45017955043725955,0,0,1,0,0,1,0,0,1,0,0,1
878,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
879,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
880,1.8118145830261103,-0.47454519624983954,0.7676298785983874,1.0259447039291216,1,0,0,0,0,0,1,1,0,1,0,0
881,-0.3237127091800559,-0.47454519624983954,0.7676298785983874,-0.12491978668775715,0,1,0,0,0,0,1,1,0,0,0,1
882,0.22739110816347086,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
883,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.4366711888037809,0,0,1,0,1,0,0,1,0,0,0,1
884,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1,0,0,0,1,0,0,1,0,0,1
885,-0.3237127091800559,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0,0,1,0,0,1,0,0,1,0,0,1
886,0.6407189711711159,-0.47454519624983954,5.73284383018578,-0.06199888922968463,0,0,1,0,0,0,1,1,0,0,1,0
887,-0.1859367548441742,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,0,0,0,1,0,0,1
888,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,1,0,0,0,1,0,0,1,0,0,0,1
889,0.0,0.4327933656785018,2.0089333664952354,-0.17626323901354432,0,0,1,0,1,0,0,1,0,0,0,1
890,-0.25482473201211503,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,1,0,0,0,0,1,0,0,1,1,0,0
891,0.15850313099553,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,0,1,0,0,1,0,1,0
